Layer,Attack_type,percentage_of_weights_flipped,number_of_weights_flipped,Model_loss
backbone.layers.25.mixer.conv1d.bias,Hybrid,5.0,204,2.8978643591205278
backbone.layers.25.mixer.conv1d.bias,Hybrid,10.0,409,2.925246201455593
backbone.layers.25.mixer.conv1d.bias,Hybrid,50.0,2048,3.352657660841942
backbone.layers.25.mixer.in_proj.weight,Magnitude,0.001,167,2.857818566262722
backbone.layers.25.mixer.in_proj.weight,Magnitude,0.01,1677,2.859212146451076
backbone.layers.25.mixer.in_proj.weight,Magnitude,0.1,16777,2.8513528717060885
backbone.layers.25.mixer.in_proj.weight,Magnitude,1.0,167772,2.869473317017158
backbone.layers.25.mixer.in_proj.weight,Magnitude,5.0,838860,2.9195745227237544
backbone.layers.25.mixer.in_proj.weight,Magnitude,10.0,1677721,2.9244522266089916
backbone.layers.25.mixer.in_proj.weight,Magnitude,50.0,8388608,3.1772315415243306
backbone.layers.25.mixer.in_proj.weight,Gradient,0.001,167,2.8557405856748423
backbone.layers.25.mixer.in_proj.weight,Gradient,0.01,1677,2.854136692980925
backbone.layers.25.mixer.in_proj.weight,Gradient,0.1,16777,2.854325814793507
backbone.layers.25.mixer.in_proj.weight,Gradient,1.0,167772,2.854362348715464
backbone.layers.25.mixer.in_proj.weight,Gradient,5.0,838860,2.8895932572583356
backbone.layers.25.mixer.in_proj.weight,Gradient,10.0,1677721,2.886273672183355
backbone.layers.25.mixer.in_proj.weight,Gradient,50.0,8388608,3.1777474358677864
backbone.layers.25.mixer.in_proj.weight,Hybrid,0.001,167,2.8581362267335257
backbone.layers.25.mixer.in_proj.weight,Hybrid,0.01,1677,2.858736366033554
backbone.layers.25.mixer.in_proj.weight,Hybrid,0.1,16777,2.8476466238498688
backbone.layers.25.mixer.in_proj.weight,Hybrid,1.0,167772,2.8715791615347066
backbone.layers.25.mixer.in_proj.weight,Hybrid,5.0,838860,2.9290221941967807
backbone.layers.25.mixer.in_proj.weight,Hybrid,10.0,1677721,2.9522756760319075
backbone.layers.25.mixer.in_proj.weight,Hybrid,50.0,8388608,3.184567345927159
backbone.layers.25.mixer.x_proj.weight,Magnitude,0.001,6,2.85503701120615
backbone.layers.25.mixer.x_proj.weight,Magnitude,0.01,65,2.856793193767468
backbone.layers.25.mixer.x_proj.weight,Magnitude,0.1,655,2.853865124285221
backbone.layers.25.mixer.x_proj.weight,Magnitude,1.0,6553,2.856602791696787
backbone.layers.25.mixer.x_proj.weight,Magnitude,5.0,32768,2.866330750286579
backbone.layers.25.mixer.x_proj.weight,Magnitude,10.0,65536,2.872338395565748
backbone.layers.25.mixer.x_proj.weight,Magnitude,50.0,327680,3.60354683175683
backbone.layers.25.mixer.x_proj.weight,Gradient,0.001,6,2.8576926440000534
backbone.layers.25.mixer.x_proj.weight,Gradient,0.01,65,2.857835774620374
backbone.layers.25.mixer.x_proj.weight,Gradient,0.1,655,2.8644545214871564
backbone.layers.25.mixer.x_proj.weight,Gradient,1.0,6553,2.8994103285173574
backbone.layers.25.mixer.x_proj.weight,Gradient,5.0,32768,2.8531335666775703
backbone.layers.25.mixer.x_proj.weight,Gradient,10.0,65536,2.8435179541508355
backbone.layers.25.mixer.x_proj.weight,Gradient,50.0,327680,3.347735365231832
backbone.layers.25.mixer.x_proj.weight,Hybrid,0.001,6,2.855855784068505
backbone.layers.25.mixer.x_proj.weight,Hybrid,0.01,65,2.8569497652351856
backbone.layers.25.mixer.x_proj.weight,Hybrid,0.1,655,2.8531141628821692
backbone.layers.25.mixer.x_proj.weight,Hybrid,1.0,6553,2.8550311848521233
backbone.layers.25.mixer.x_proj.weight,Hybrid,5.0,32768,2.8690342592696347
backbone.layers.25.mixer.x_proj.weight,Hybrid,10.0,65536,2.8791293626030288
backbone.layers.25.mixer.x_proj.weight,Hybrid,50.0,327680,3.6527720292409263
backbone.layers.25.mixer.dt_proj.weight,Magnitude,0.001,5,2.8573626751701036
backbone.layers.25.mixer.dt_proj.weight,Magnitude,0.01,52,2.857937635233005
backbone.layers.25.mixer.dt_proj.weight,Magnitude,0.1,524,2.8589190567533174
backbone.layers.25.mixer.dt_proj.weight,Magnitude,1.0,5242,2.8654682425161204
backbone.layers.25.mixer.dt_proj.weight,Magnitude,5.0,26214,2.888671069095532
backbone.layers.25.mixer.dt_proj.weight,Magnitude,10.0,52428,2.923470633725325
backbone.layers.25.mixer.dt_proj.weight,Magnitude,50.0,262144,4.330981001257896
backbone.layers.25.mixer.dt_proj.weight,Gradient,0.001,5,2.854679100215435
backbone.layers.25.mixer.dt_proj.weight,Gradient,0.01,52,2.8528840305904546
backbone.layers.25.mixer.dt_proj.weight,Gradient,0.1,524,2.856961836417516
backbone.layers.25.mixer.dt_proj.weight,Gradient,1.0,5242,2.8653244649370513
backbone.layers.25.mixer.dt_proj.weight,Gradient,5.0,26214,2.9428715569277606
backbone.layers.25.mixer.dt_proj.weight,Gradient,10.0,52428,3.021536527822415
backbone.layers.25.mixer.dt_proj.weight,Gradient,50.0,262144,3.9500490265587964
backbone.layers.25.mixer.dt_proj.weight,Hybrid,0.001,5,2.8544998727738857
backbone.layers.25.mixer.dt_proj.weight,Hybrid,0.01,52,2.854477621614933
backbone.layers.25.mixer.dt_proj.weight,Hybrid,0.1,524,2.8556648455560207
backbone.layers.25.mixer.dt_proj.weight,Hybrid,1.0,5242,2.862088796993097
backbone.layers.25.mixer.dt_proj.weight,Hybrid,5.0,26214,2.8776376669605574
backbone.layers.25.mixer.dt_proj.weight,Hybrid,10.0,52428,2.9175848588347435
backbone.layers.25.mixer.dt_proj.weight,Hybrid,50.0,262144,4.331657782196999
backbone.layers.25.mixer.dt_proj.bias,Magnitude,0.001,0,2.8569481670856476
backbone.layers.25.mixer.dt_proj.bias,Magnitude,0.01,0,2.8569481670856476
backbone.layers.25.mixer.dt_proj.bias,Magnitude,0.1,4,4.61735620846351
backbone.layers.25.mixer.dt_proj.bias,Magnitude,1.0,40,9.562710319956144
backbone.layers.25.mixer.dt_proj.bias,Magnitude,5.0,204,13.760456268986067
backbone.layers.25.mixer.dt_proj.bias,Magnitude,10.0,409,13.89999753733476
backbone.layers.25.mixer.dt_proj.bias,Magnitude,50.0,2048,13.423423901200294
backbone.layers.25.mixer.dt_proj.bias,Gradient,0.001,0,2.8569481670856476
backbone.layers.25.mixer.dt_proj.bias,Gradient,0.01,0,2.8569481670856476
backbone.layers.25.mixer.dt_proj.bias,Gradient,0.1,4,3.549637763450543
backbone.layers.25.mixer.dt_proj.bias,Gradient,1.0,40,8.703741441170374
backbone.layers.25.mixer.dt_proj.bias,Gradient,5.0,204,7.504309301575025
backbone.layers.25.mixer.dt_proj.bias,Gradient,10.0,409,8.034851044416428
backbone.layers.25.mixer.dt_proj.bias,Gradient,50.0,2048,10.187880198160807
backbone.layers.25.mixer.dt_proj.bias,Hybrid,0.001,0,2.8569481670856476
backbone.layers.25.mixer.dt_proj.bias,Hybrid,0.01,0,2.8569481670856476
backbone.layers.25.mixer.dt_proj.bias,Hybrid,0.1,4,3.5145346795519194
backbone.layers.25.mixer.dt_proj.bias,Hybrid,1.0,40,9.662034898996353
backbone.layers.25.mixer.dt_proj.bias,Hybrid,5.0,204,13.825203855832418
backbone.layers.25.mixer.dt_proj.bias,Hybrid,10.0,409,13.858772074182829
backbone.layers.25.mixer.dt_proj.bias,Hybrid,50.0,2048,13.399731263518333
backbone.layers.25.mixer.out_proj.weight,Magnitude,0.001,83,2.859678244839112
backbone.layers.25.mixer.out_proj.weight,Magnitude,0.01,838,2.8566437984506288
backbone.layers.25.mixer.out_proj.weight,Magnitude,0.1,8388,2.849504758914312
backbone.layers.25.mixer.out_proj.weight,Magnitude,1.0,83886,2.8602071118851504
backbone.layers.25.mixer.out_proj.weight,Magnitude,5.0,419430,2.881625254948934
backbone.layers.25.mixer.out_proj.weight,Magnitude,10.0,838860,2.9107239867250123
backbone.layers.25.mixer.out_proj.weight,Magnitude,50.0,4194304,3.0608964189887047
backbone.layers.25.mixer.out_proj.weight,Gradient,0.001,83,2.8573798537254333
backbone.layers.25.mixer.out_proj.weight,Gradient,0.01,838,2.8613681135078273
backbone.layers.25.mixer.out_proj.weight,Gradient,0.1,8388,2.855609436829885
backbone.layers.25.mixer.out_proj.weight,Gradient,1.0,83886,2.852841547379891
backbone.layers.25.mixer.out_proj.weight,Gradient,5.0,419430,2.9050548312564692
backbone.layers.25.mixer.out_proj.weight,Gradient,10.0,838860,2.9168960116803646
backbone.layers.25.mixer.out_proj.weight,Gradient,50.0,4194304,2.997270985196034
backbone.layers.25.mixer.out_proj.weight,Hybrid,0.001,83,2.859932200362285
backbone.layers.25.mixer.out_proj.weight,Hybrid,0.01,838,2.8616201020777225
backbone.layers.25.mixer.out_proj.weight,Hybrid,0.1,8388,2.8495828273395696
backbone.layers.25.mixer.out_proj.weight,Hybrid,1.0,83886,2.849417014668385
backbone.layers.25.mixer.out_proj.weight,Hybrid,5.0,419430,2.871662446608146
backbone.layers.25.mixer.out_proj.weight,Hybrid,10.0,838860,2.918073228249947
backbone.layers.25.mixer.out_proj.weight,Hybrid,50.0,4194304,3.0646398216485977
backbone.layers.26.norm.weight,Magnitude,0.001,0,2.8569481670856476
backbone.layers.26.norm.weight,Magnitude,0.01,0,2.8569481670856476
backbone.layers.26.norm.weight,Magnitude,0.1,2,2.8611754464606443
backbone.layers.26.norm.weight,Magnitude,1.0,20,2.8750592656433582
backbone.layers.26.norm.weight,Magnitude,5.0,102,2.8869137912988663
backbone.layers.26.norm.weight,Magnitude,10.0,204,2.8988107095162072
backbone.layers.26.norm.weight,Magnitude,50.0,1024,3.291255290309588
backbone.layers.26.norm.weight,Gradient,0.001,0,2.8569481670856476
backbone.layers.26.norm.weight,Gradient,0.01,0,2.8569481670856476
backbone.layers.26.norm.weight,Gradient,0.1,2,2.8641879024604955
backbone.layers.26.norm.weight,Gradient,1.0,20,3.6376518892745175
backbone.layers.26.norm.weight,Gradient,5.0,102,3.7683399009207883
backbone.layers.26.norm.weight,Gradient,10.0,204,3.8536421644190946
backbone.layers.26.norm.weight,Gradient,50.0,1024,8.08938992768526
backbone.layers.26.norm.weight,Hybrid,0.001,0,2.8569481670856476
backbone.layers.26.norm.weight,Hybrid,0.01,0,2.8569481670856476
backbone.layers.26.norm.weight,Hybrid,0.1,2,2.8611754464606443
backbone.layers.26.norm.weight,Hybrid,1.0,20,2.893268725524346
backbone.layers.26.norm.weight,Hybrid,5.0,102,5.058795327941577
backbone.layers.26.norm.weight,Hybrid,10.0,204,5.487263277173042
backbone.layers.26.norm.weight,Hybrid,50.0,1024,7.977168075740337
backbone.layers.26.mixer.A_log,Magnitude,0.001,0,2.8569481670856476
backbone.layers.26.mixer.A_log,Magnitude,0.01,6,2.86320623755455
backbone.layers.26.mixer.A_log,Magnitude,0.1,65,2.8862290618320308
backbone.layers.26.mixer.A_log,Magnitude,1.0,655,4.584921394785245
backbone.layers.26.mixer.A_log,Magnitude,5.0,3276,5.51311232894659
backbone.layers.26.mixer.A_log,Magnitude,10.0,6553,6.168512657284737
backbone.layers.26.mixer.A_log,Magnitude,50.0,32768,5.83245745797952
backbone.layers.26.mixer.A_log,Gradient,0.001,0,2.8569481670856476
backbone.layers.26.mixer.A_log,Gradient,0.01,6,2.856195176641146
backbone.layers.26.mixer.A_log,Gradient,0.1,65,3.442313523342212
backbone.layers.26.mixer.A_log,Gradient,1.0,655,4.150924565891425
backbone.layers.26.mixer.A_log,Gradient,5.0,3276,5.1120166058341665
backbone.layers.26.mixer.A_log,Gradient,10.0,6553,5.331116147339344
backbone.layers.26.mixer.A_log,Gradient,50.0,32768,5.52579549451669
backbone.layers.26.mixer.A_log,Hybrid,0.001,0,2.8569481670856476
backbone.layers.26.mixer.A_log,Hybrid,0.01,6,2.8625486567616463
backbone.layers.26.mixer.A_log,Hybrid,0.1,65,2.885666824877262
backbone.layers.26.mixer.A_log,Hybrid,1.0,655,4.58459906031688
backbone.layers.26.mixer.A_log,Hybrid,5.0,3276,5.509722424050172
backbone.layers.26.mixer.A_log,Hybrid,10.0,6553,6.171602812906106
backbone.layers.26.mixer.A_log,Hybrid,50.0,32768,5.824029664198558
backbone.layers.26.mixer.D,Magnitude,0.001,0,2.8569481670856476
backbone.layers.26.mixer.D,Magnitude,0.01,0,2.8569481670856476
backbone.layers.26.mixer.D,Magnitude,0.1,4,2.8581585014859834
backbone.layers.26.mixer.D,Magnitude,1.0,40,2.858523110548655
backbone.layers.26.mixer.D,Magnitude,5.0,204,2.8633392055829368
backbone.layers.26.mixer.D,Magnitude,10.0,409,2.868120183547338
backbone.layers.26.mixer.D,Magnitude,50.0,2048,2.8783881614605584
backbone.layers.26.mixer.D,Gradient,0.001,0,2.8569481670856476
backbone.layers.26.mixer.D,Gradient,0.01,0,2.8569481670856476
backbone.layers.26.mixer.D,Gradient,0.1,4,2.8567627208928266
backbone.layers.26.mixer.D,Gradient,1.0,40,2.8568918282787004
backbone.layers.26.mixer.D,Gradient,5.0,204,2.8614726066589355
backbone.layers.26.mixer.D,Gradient,10.0,409,2.867272184540828
backbone.layers.26.mixer.D,Gradient,50.0,2048,2.8767466358840466
backbone.layers.26.mixer.D,Hybrid,0.001,0,2.8569481670856476
backbone.layers.26.mixer.D,Hybrid,0.01,0,2.8569481670856476
backbone.layers.26.mixer.D,Hybrid,0.1,4,2.8580686611433825
backbone.layers.26.mixer.D,Hybrid,1.0,40,2.8585109362999597
backbone.layers.26.mixer.D,Hybrid,5.0,204,2.862780936062336
backbone.layers.26.mixer.D,Hybrid,10.0,409,2.867802912990252
backbone.layers.26.mixer.D,Hybrid,50.0,2048,2.8787757866084576
backbone.layers.26.mixer.conv1d.weight,Magnitude,0.001,0,2.8569481670856476
backbone.layers.26.mixer.conv1d.weight,Magnitude,0.01,1,2.857210954030355
backbone.layers.26.mixer.conv1d.weight,Magnitude,0.1,16,2.859932202845812
backbone.layers.26.mixer.conv1d.weight,Magnitude,1.0,163,2.8720824706057706
backbone.layers.26.mixer.conv1d.weight,Magnitude,5.0,819,3.7311064501603446
backbone.layers.26.mixer.conv1d.weight,Magnitude,10.0,1638,3.8317374673982463
backbone.layers.26.mixer.conv1d.weight,Magnitude,50.0,8192,4.45052948842446
backbone.layers.26.mixer.conv1d.weight,Gradient,0.001,0,2.8569481670856476
backbone.layers.26.mixer.conv1d.weight,Gradient,0.01,1,2.856640194853147
backbone.layers.26.mixer.conv1d.weight,Gradient,0.1,16,2.857400110612313
backbone.layers.26.mixer.conv1d.weight,Gradient,1.0,163,2.8600109169880548
backbone.layers.26.mixer.conv1d.weight,Gradient,5.0,819,2.901331275701523
backbone.layers.26.mixer.conv1d.weight,Gradient,10.0,1638,2.935051765292883
backbone.layers.26.mixer.conv1d.weight,Gradient,50.0,8192,3.603269547224045
backbone.layers.26.mixer.conv1d.weight,Hybrid,0.001,0,2.8569481670856476
backbone.layers.26.mixer.conv1d.weight,Hybrid,0.01,1,2.856640194853147
backbone.layers.26.mixer.conv1d.weight,Hybrid,0.1,16,2.859964290012916
backbone.layers.26.mixer.conv1d.weight,Hybrid,1.0,163,2.8726664868493876
backbone.layers.26.mixer.conv1d.weight,Hybrid,5.0,819,3.7278321298460164
backbone.layers.26.mixer.conv1d.weight,Hybrid,10.0,1638,3.8469882334272065
backbone.layers.26.mixer.conv1d.weight,Hybrid,50.0,8192,4.449618461231391
backbone.layers.26.mixer.conv1d.bias,Magnitude,0.001,0,2.8569481670856476
backbone.layers.26.mixer.conv1d.bias,Magnitude,0.01,0,2.8569481670856476
backbone.layers.26.mixer.conv1d.bias,Magnitude,0.1,4,2.862276177853346
backbone.layers.26.mixer.conv1d.bias,Magnitude,1.0,40,2.907628808170557
backbone.layers.26.mixer.conv1d.bias,Magnitude,5.0,204,2.9242070131003857
backbone.layers.26.mixer.conv1d.bias,Magnitude,10.0,409,3.0311604427794614
backbone.layers.26.mixer.conv1d.bias,Magnitude,50.0,2048,4.354230580230554
backbone.layers.26.mixer.conv1d.bias,Gradient,0.001,0,2.8569481670856476
backbone.layers.26.mixer.conv1d.bias,Gradient,0.01,0,2.8569481670856476
backbone.layers.26.mixer.conv1d.bias,Gradient,0.1,4,2.8583808913826942
backbone.layers.26.mixer.conv1d.bias,Gradient,1.0,40,2.8646710216999054
backbone.layers.26.mixer.conv1d.bias,Gradient,5.0,204,2.9052025067309537
backbone.layers.26.mixer.conv1d.bias,Gradient,10.0,409,2.9104674011468887
backbone.layers.26.mixer.conv1d.bias,Gradient,50.0,2048,3.066902857273817
backbone.layers.26.mixer.conv1d.bias,Hybrid,0.001,0,2.8569481670856476
backbone.layers.26.mixer.conv1d.bias,Hybrid,0.01,0,2.8569481670856476
backbone.layers.26.mixer.conv1d.bias,Hybrid,0.1,4,2.8640180130799613
backbone.layers.26.mixer.conv1d.bias,Hybrid,1.0,40,2.9112168761591115
backbone.layers.26.mixer.conv1d.bias,Hybrid,5.0,204,2.9212983871499696
backbone.layers.26.mixer.conv1d.bias,Hybrid,10.0,409,3.0601434682806334
backbone.layers.26.mixer.conv1d.bias,Hybrid,50.0,2048,4.309711990257104
backbone.layers.26.mixer.in_proj.weight,Magnitude,0.001,167,2.8609644634028277
backbone.layers.26.mixer.in_proj.weight,Magnitude,0.01,1677,2.922074812153975
backbone.layers.26.mixer.in_proj.weight,Magnitude,0.1,16777,2.930628048876921
backbone.layers.26.mixer.in_proj.weight,Magnitude,1.0,167772,3.1016255940000215
backbone.layers.26.mixer.in_proj.weight,Magnitude,5.0,838860,4.0256155791382
backbone.layers.26.mixer.in_proj.weight,Magnitude,10.0,1677721,5.230643970270951
backbone.layers.26.mixer.in_proj.weight,Magnitude,50.0,8388608,7.217003700633843
backbone.layers.26.mixer.in_proj.weight,Gradient,0.001,167,2.8571466145416102
backbone.layers.26.mixer.in_proj.weight,Gradient,0.01,1677,2.8572137244045734
backbone.layers.26.mixer.in_proj.weight,Gradient,0.1,16777,2.8626969208319983
backbone.layers.26.mixer.in_proj.weight,Gradient,1.0,167772,3.165635002156099
backbone.layers.26.mixer.in_proj.weight,Gradient,5.0,838860,3.353171500066916
backbone.layers.26.mixer.in_proj.weight,Gradient,10.0,1677721,3.4687479361891747
backbone.layers.26.mixer.in_proj.weight,Gradient,50.0,8388608,6.3944747398296995
backbone.layers.26.mixer.in_proj.weight,Hybrid,0.001,167,2.8602376903096833
backbone.layers.26.mixer.in_proj.weight,Hybrid,0.01,1677,2.883083287626505
backbone.layers.26.mixer.in_proj.weight,Hybrid,0.1,16777,2.9370202807088694
backbone.layers.26.mixer.in_proj.weight,Hybrid,1.0,167772,3.1178174826006093
backbone.layers.26.mixer.in_proj.weight,Hybrid,5.0,838860,4.37984733035167
backbone.layers.26.mixer.in_proj.weight,Hybrid,10.0,1677721,5.30574698249499
backbone.layers.26.mixer.in_proj.weight,Hybrid,50.0,8388608,7.864931526283423
backbone.layers.26.mixer.x_proj.weight,Magnitude,0.001,6,2.857245615373055
backbone.layers.26.mixer.x_proj.weight,Magnitude,0.01,65,2.8614968520899615
backbone.layers.26.mixer.x_proj.weight,Magnitude,0.1,655,2.864989181359609
backbone.layers.26.mixer.x_proj.weight,Magnitude,1.0,6553,2.876658823341131
backbone.layers.26.mixer.x_proj.weight,Magnitude,5.0,32768,2.8835293961067996
backbone.layers.26.mixer.x_proj.weight,Magnitude,10.0,65536,2.886202452083429
backbone.layers.26.mixer.x_proj.weight,Magnitude,50.0,327680,3.2623023986816406
backbone.layers.26.mixer.x_proj.weight,Gradient,0.001,6,2.856397012869517
backbone.layers.26.mixer.x_proj.weight,Gradient,0.01,65,2.8566054068505764
backbone.layers.26.mixer.x_proj.weight,Gradient,0.1,655,2.8559529967606068
backbone.layers.26.mixer.x_proj.weight,Gradient,1.0,6553,2.8682894272108874
backbone.layers.26.mixer.x_proj.weight,Gradient,5.0,32768,2.9109119636317096
backbone.layers.26.mixer.x_proj.weight,Gradient,10.0,65536,2.874026464919249
backbone.layers.26.mixer.x_proj.weight,Gradient,50.0,327680,3.11267147709926
backbone.layers.26.mixer.x_proj.weight,Hybrid,0.001,6,2.8575831005970636
backbone.layers.26.mixer.x_proj.weight,Hybrid,0.01,65,2.861251726746559
backbone.layers.26.mixer.x_proj.weight,Hybrid,0.1,655,2.8659391018251577
backbone.layers.26.mixer.x_proj.weight,Hybrid,1.0,6553,2.8758558767537274
backbone.layers.26.mixer.x_proj.weight,Hybrid,5.0,32768,2.8831187188625336
backbone.layers.26.mixer.x_proj.weight,Hybrid,10.0,65536,2.8852646040419736
backbone.layers.26.mixer.x_proj.weight,Hybrid,50.0,327680,3.2524745278060436
backbone.layers.26.mixer.dt_proj.weight,Magnitude,0.001,5,2.857306900123755
backbone.layers.26.mixer.dt_proj.weight,Magnitude,0.01,52,2.8573692850768566
backbone.layers.26.mixer.dt_proj.weight,Magnitude,0.1,524,2.8597747621436915
backbone.layers.26.mixer.dt_proj.weight,Magnitude,1.0,5242,2.8637039127449193
backbone.layers.26.mixer.dt_proj.weight,Magnitude,5.0,26214,2.951299315939347
backbone.layers.26.mixer.dt_proj.weight,Magnitude,10.0,52428,3.298217302809159
backbone.layers.26.mixer.dt_proj.weight,Magnitude,50.0,262144,4.077842908600966
backbone.layers.26.mixer.dt_proj.weight,Gradient,0.001,5,2.8571595127383866
backbone.layers.26.mixer.dt_proj.weight,Gradient,0.01,52,2.8576137398680053
backbone.layers.26.mixer.dt_proj.weight,Gradient,0.1,524,2.8547074645757675
backbone.layers.26.mixer.dt_proj.weight,Gradient,1.0,5242,2.8687214702367783
backbone.layers.26.mixer.dt_proj.weight,Gradient,5.0,26214,2.9467077193160853
backbone.layers.26.mixer.dt_proj.weight,Gradient,10.0,52428,2.9894180248181024
backbone.layers.26.mixer.dt_proj.weight,Gradient,50.0,262144,3.3656030197938285
backbone.layers.26.mixer.dt_proj.weight,Hybrid,0.001,5,2.8569509213169417
backbone.layers.26.mixer.dt_proj.weight,Hybrid,0.01,52,2.8575951556364694
backbone.layers.26.mixer.dt_proj.weight,Hybrid,0.1,524,2.859686500082413
backbone.layers.26.mixer.dt_proj.weight,Hybrid,1.0,5242,2.864493833233913
